no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,arrival_month,arrival_date,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,no_of_special_requests,booking_status,lead_time,avg_price_per_room
1,0,0,1,0,0,0,11,3,0,0,0,1,1,-0.8534604855826055,0.19185324219500713
2,0,2,1,1,0,0,6,4,0,0,0,0,1,0.6894030918133329,0.10542201356538553
2,0,0,1,2,0,0,9,4,0,0,0,0,1,1.6369885960407597,0.06838005843840471
2,0,0,2,0,0,0,4,27,0,0,0,0,1,-0.1852912197812148,-0.014964340597302003
2,1,0,3,0,0,0,8,17,0,0,0,0,1,1.4426120823530824,-0.549294543303999
2,0,1,1,2,0,0,6,6,0,0,0,1,1,1.977147494994195,0.28445813001245895
2,0,2,4,1,0,0,2,5,0,0,0,0,1,-0.8656090176880853,-0.8268005237969628
1,0,5,10,0,0,1,5,9,0,0,0,0,1,-0.9870943387428835,0.1301166503167059
2,0,1,3,1,0,0,12,26,0,3,0,0,1,2.1715240086818723,-1.2975420368690094
2,0,2,1,0,0,0,5,7,0,0,0,0,1,-0.7927178250552063,0.46966790564736255
2,0,0,4,0,0,0,5,4,0,3,0,1,1,1.4912062107750017,0.012817125747933715
2,0,1,0,1,0,0,7,11,0,0,0,0,1,-0.4282618618908114,-0.39001413625798154
1,0,2,1,0,0,0,10,15,0,0,0,0,1,0.10627355075030112,0.28445813001245895
2,0,0,2,2,0,1,8,9,0,0,0,0,1,0.20346180759413976,1.8463939045334792
2,0,2,3,0,0,0,9,25,0,0,0,0,1,1.3089782291928043,-0.1168297171964989
2,0,0,4,0,0,0,10,5,0,0,0,0,1,2.122929880259953,-0.5181175644054568
1,0,2,1,0,0,0,2,28,0,0,0,0,1,0.38568978917633717,-1.3824298507016737
2,0,0,4,1,0,0,12,28,0,0,0,0,1,2.31730639394763,-1.0351615213862293
1,0,0,3,0,0,1,9,20,0,0,0,0,1,-0.8656090176880853,0.1301166503167059
2,0,1,2,0,0,1,8,19,0,0,0,0,1,0.5922148349694943,-0.7203049028068931
2,0,1,1,0,0,0,3,12,0,0,0,1,1,-0.1852912197812148,-1.0150971290257813
2,0,1,5,0,0,1,9,6,0,0,0,0,1,-0.24603388030861395,0.9573869814859424
2,0,0,3,0,0,0,10,12,0,0,0,0,1,2.3659005223695493,0.1301166503167059
1,0,2,1,0,0,0,2,28,0,0,0,0,1,-1.011391402953843,-1.413298146640824
2,0,1,3,0,0,0,6,30,0,0,0,0,1,0.3492441928598977,-0.6415907481620592
1,0,1,2,0,0,0,10,10,0,7,0,0,1,1.1631958439270462,0.4387996097082119
2,0,0,2,0,0,0,12,11,0,0,0,1,1,0.49502657812565565,-1.0351615213862293
2,0,0,3,2,0,0,9,23,0,0,0,0,1,-0.6104898434730088,3.669784145659105
2,1,2,5,0,0,0,7,15,0,0,0,0,1,1.0660075870832078,0.2017310968955351
2,0,1,3,0,0,1,10,10,0,0,0,1,1,-0.3189250729414929,0.8184796497597647
1,0,0,1,0,0,0,11,19,0,0,0,0,1,-1.011391402953843,-1.2589566669450711
2,1,1,3,0,0,1,6,23,0,0,0,2,1,0.9931163944503287,0.14153791981419178
2,0,0,2,2,0,0,10,16,0,0,0,0,1,0.2156103396996196,-0.1322638651660742
3,0,1,4,2,0,1,10,19,0,0,0,1,1,0.7501457523407321,2.9854340246881366
1,0,0,3,0,0,0,11,1,0,0,0,0,1,0.9931163944503287,0.1301166503167059
2,0,1,2,0,0,0,6,24,0,0,0,0,1,0.44643244970373636,-0.4872492684663061
2,0,1,4,0,0,0,10,5,0,0,0,0,1,2.31730639394763,-0.4872492684663061
2,0,2,3,0,0,0,5,7,0,0,0,0,1,0.1427191470667406,0.4341693653173392
2,1,0,4,0,0,0,2,10,0,5,0,2,1,-0.9020546140045247,0.6394435333126909
2,0,1,4,0,0,1,4,6,0,0,0,0,1,-0.02736030240997701,-0.19554387184133284
2,0,0,2,0,0,0,3,17,0,0,0,0,1,-0.817014889266166,-0.7959322278578121
2,0,0,3,0,0,0,9,8,0,0,0,0,1,1.1146017155051269,0.5962279189978799
2,0,2,1,0,0,0,10,1,0,0,0,1,1,1.1631958439270462,0.09616152478364043
2,1,2,4,0,0,1,6,10,0,0,0,0,1,-0.9749458066374037,1.2182240821717647
2,0,0,2,1,0,0,10,11,0,6,0,1,1,0.15486767917222044,-0.2649975377044217
2,0,0,2,2,0,0,7,1,0,0,0,0,1,2.098632816048993,-0.1322638651660742
2,0,2,1,1,0,0,4,10,0,0,0,1,1,0.02123382601194231,-0.3483419367401284
2,0,0,4,0,0,0,4,27,0,0,0,0,1,-0.20958828399217447,0.13258611399183792
1,0,2,2,0,0,0,10,14,0,7,0,0,1,0.9445222660284094,0.28445813001245895
1,0,0,1,0,0,0,4,5,0,0,0,0,1,-0.9263516782154844,-0.3329077887705531
2,2,0,2,0,0,2,12,30,0,0,0,1,1,2.9368815313271015,2.5650078339969054
1,0,0,2,0,0,0,4,19,0,0,0,0,1,0.2277588718050994,0.28445813001245895
2,0,2,3,0,0,0,7,2,0,0,0,1,1,-0.2703309445195736,-0.9039712636448393
1,0,2,5,1,0,0,7,3,0,9,0,0,1,0.20346180759413976,-0.070527273287773
2,0,1,2,0,0,0,9,9,0,0,0,0,1,1.3818694218256833,-0.4872492684663061
1,0,0,2,1,0,0,7,6,0,0,0,0,1,-0.13669709135929548,0.040598592093168996
2,0,2,5,0,0,3,3,19,0,0,0,1,1,0.5193236423366153,-0.34216827755229823
3,0,1,0,2,0,1,5,15,0,0,0,0,1,-0.7684207608442466,3.2354672217952563
2,0,1,3,0,1,0,9,5,0,0,0,1,1,1.3575723576147236,0.3184132555455244
1,0,0,3,0,0,0,4,28,0,0,0,1,1,-0.10025149504285599,0.17024543503760162
2,0,2,1,0,0,0,10,15,0,0,0,0,1,2.0378901555215942,0.0159039553418486
2,0,1,2,0,0,0,11,4,0,0,0,0,1,2.681762357112025,-0.5181175644054568
2,1,1,3,2,0,0,7,7,0,0,0,0,1,0.7987398807626515,2.0825363684679816
3,0,1,2,0,0,1,8,12,0,0,0,1,1,1.0295619907667681,0.9851684478311773
1,0,1,2,0,0,1,10,7,0,0,0,0,1,-0.9870943387428835,0.1301166503167059
2,0,0,3,0,0,1,8,4,0,0,0,0,1,-0.950648742426444,1.8587412229091396
2,0,1,1,0,0,0,2,13,0,3,0,0,1,-0.7684207608442466,-0.45638097252715554
1,0,0,1,0,0,0,7,30,0,0,0,0,1,1.1267502476106068,-0.181653138668715
1,0,0,2,0,0,0,10,11,0,0,0,0,1,1.1753443760325262,0.4387996097082119
2,0,2,2,0,0,0,7,30,0,3,0,1,1,1.1753443760325262,-0.05663654011515514
2,0,0,2,2,0,0,7,1,0,0,0,0,1,2.098632816048993,-0.1322638651660742
1,0,0,1,1,0,0,10,13,0,0,0,0,1,-0.5861927792620492,-0.09830873963300872
2,0,2,1,0,0,0,7,4,0,0,0,1,1,0.09412501864482128,-0.9039712636448393
2,1,0,1,0,0,0,9,1,0,5,0,1,1,-0.5861927792620492,0.6240093853431156
2,0,2,1,2,0,0,8,29,0,0,0,0,1,0.7379972202352523,-0.3483419367401284
2,0,0,3,0,0,0,6,8,0,0,0,0,1,-0.33107360504697275,0.3739761882359959
2,0,1,1,1,0,0,10,8,0,0,0,0,1,1.466909146564042,-0.23721607135918643
2,1,2,2,2,0,0,5,6,0,7,0,0,1,-0.671232504000408,1.7355767221119285
2,0,0,1,1,0,0,3,23,0,0,0,0,1,-0.9627972745319239,-0.5181175644054568
2,0,1,2,1,0,0,12,2,0,0,0,0,1,0.7987398807626515,-0.8206268646091326
2,0,1,2,0,0,0,6,10,0,5,0,0,1,0.4342839175982565,0.6517908516883513
1,0,1,1,0,0,1,11,21,0,0,0,1,1,-0.17314268767573496,0.2535898340733083
2,1,0,2,0,0,0,6,9,0,0,0,0,1,-0.24603388030861395,1.1518572459025906
2,0,2,1,2,0,0,7,18,0,0,0,0,1,0.2277588718050994,-0.3483419367401284
3,0,0,2,0,1,1,8,31,0,0,0,1,1,1.6491371281462395,0.9851684478311773
1,0,2,4,0,0,0,6,12,0,4,0,0,1,-0.1852912197812148,0.4387996097082119
2,0,2,2,0,0,0,10,1,0,0,0,1,1,1.5640974034078807,-0.09059166564822106
2,0,1,0,0,0,0,7,26,0,0,0,0,1,0.49502657812565565,-0.6261566001924839
2,0,2,6,0,0,1,8,18,0,7,0,1,1,1.5762459355133605,-0.16282347814583314
3,0,0,1,0,0,2,10,7,0,0,0,0,1,0.543620706547575,1.2697741363901458
2,0,2,5,1,0,0,8,7,0,0,0,0,1,-0.9385002103209642,1.0252972325520733
1,0,0,3,0,0,0,11,1,0,8,0,0,1,0.9931163944503287,0.1301166503167059
2,0,0,3,0,0,0,10,12,0,0,0,0,1,2.3659005223695493,0.1301166503167059
3,0,1,2,0,0,1,8,29,0,4,0,0,1,1.4547606144585623,0.7073537843788218
2,0,1,3,0,0,1,6,2,0,0,0,0,1,0.32494712864893804,0.8277401385415093
2,0,1,2,0,0,0,2,12,0,3,0,0,1,-0.7441236966332869,-1.0181839586196966
2,0,0,5,0,0,0,9,6,0,0,0,1,1,1.7706224492010378,0.9635606406737722
2,0,0,2,2,0,0,9,13,0,0,0,1,1,3.179852173436698,0.28445813001245895
2,2,0,3,0,0,2,8,27,0,0,0,0,1,-1.023539935059323,1.7145862808733068
2,0,0,2,0,0,0,9,9,0,0,0,0,1,0.02123382601194231,-0.17856630907480012
2,0,1,1,1,0,0,5,9,0,6,0,0,1,-0.11240002714833582,0.3184132555455244
2,1,2,3,0,0,0,10,22,0,0,0,0,1,1.5033547428804814,0.20728739016458242
2,1,0,1,0,0,0,3,24,0,0,0,0,1,-0.5861927792620492,0.29063178920028915
2,0,1,3,0,0,0,3,17,0,7,0,0,1,-0.11240002714833582,-0.7959322278578121
2,0,0,2,2,0,0,8,18,0,0,0,0,1,2.8639903386942223,0.28445813001245895
2,0,0,4,0,0,1,5,25,0,0,0,1,1,0.89592813760649,0.5391215715104514
3,0,1,3,0,0,1,8,25,0,4,0,1,1,-0.598341311367529,1.7284770140459242
1,0,5,10,0,0,0,5,9,0,0,0,0,1,-0.889906081899045,-0.3329077887705531
2,1,0,3,0,0,0,4,6,0,0,0,1,1,-0.12454855925381565,0.20728739016458242
2,0,0,1,1,0,0,10,13,0,6,0,0,1,0.3735412570708574,0.06838005843840471
2,0,0,1,1,0,0,4,19,0,0,0,0,1,-0.8534604855826055,-0.5181175644054568
2,0,1,2,1,0,0,3,11,0,0,0,0,1,-0.4039647976798517,-0.9039712636448393
2,0,2,3,0,0,1,8,28,0,0,0,1,1,-0.4039647976798517,0.5406649863074089
2,0,0,1,0,0,0,2,13,0,4,0,0,1,-0.7198266324223273,-0.45638097252715554
2,0,1,2,0,0,0,9,9,0,0,0,0,1,1.3818694218256833,-0.4872492684663061
1,0,2,4,0,0,0,3,20,0,0,0,0,1,1.1146017155051269,-1.366378336813315
1,0,0,3,0,0,0,11,1,0,0,0,0,1,0.9931163944503287,0.1301166503167059
3,0,0,2,0,0,1,8,17,0,0,0,1,1,1.4426120823530824,0.8462611161049995
1,0,0,2,0,0,0,4,19,0,7,0,0,1,0.2277588718050994,0.28445813001245895
2,0,1,0,0,0,0,10,16,0,0,0,0,1,2.450940247107908,-0.4872492684663061
2,0,2,1,0,0,0,5,29,0,8,0,0,1,1.466909146564042,-0.4872492684663061
2,0,2,0,0,0,0,9,11,0,8,0,0,1,-0.3918162655743719,0.747482569099718
2,0,0,2,0,0,0,6,17,0,0,0,0,1,1.9528504307832353,-0.9502737075535652
2,0,1,1,0,0,0,2,13,0,0,0,0,1,-0.7684207608442466,-0.45638097252715554
2,0,2,1,1,0,0,10,2,0,0,0,0,1,-0.7927178250552063,0.3184132555455244
2,0,0,2,1,0,0,8,30,0,0,0,1,1,-0.6226383755784887,-0.5150307348115418
2,0,0,1,1,0,0,10,12,0,4,0,0,1,1.187492908138006,-0.23721607135918643
2,0,1,4,0,0,1,9,28,0,0,0,1,1,0.9080766697119699,0.8462611161049995
2,0,0,4,0,0,1,10,4,0,6,0,1,1,-0.4647074582072509,1.0407313805216487
1,0,0,2,0,0,0,6,15,0,0,0,0,1,1.260384100770885,0.747482569099718
2,0,2,2,1,0,0,7,30,0,8,0,0,1,1.5033547428804814,-0.7727810059034492
2,0,0,4,0,0,0,10,19,0,0,0,2,1,1.527651807091441,-0.2927790040496574
3,0,0,2,0,0,1,8,12,0,0,0,0,1,0.6772545597078531,1.2629831112835326
2,0,1,3,0,0,0,5,12,0,0,0,0,1,0.06982795443386162,0.4341693653173392
2,0,1,4,0,0,1,8,1,0,8,0,1,1,0.7744428165516918,0.19802690138283732
3,0,0,1,0,0,1,8,19,0,0,0,1,1,1.466909146564042,0.9851684478311773
1,0,2,1,0,0,0,2,28,0,0,0,0,1,-1.011391402953843,-1.413298146640824
2,0,1,5,0,0,0,12,6,0,4,0,0,1,-0.5011530545236904,-0.6971536808525302
3,0,1,2,0,0,1,11,4,0,0,0,1,1,0.44643244970373636,0.5128835199621735
1,0,1,3,0,0,4,8,22,0,0,0,0,1,1.1388987797160866,0.006643466560103507
1,0,1,0,0,0,0,10,10,0,7,0,0,1,-0.10025149504285599,0.4387996097082119
2,0,0,3,0,0,0,9,22,0,0,0,0,1,2.32945492605311,-0.3329077887705531
2,0,1,2,2,0,0,5,13,0,0,0,0,1,2.730356485533944,-0.1476980131356495
2,0,1,2,2,0,0,3,25,0,0,0,0,1,0.9323737339229295,0.747482569099718
2,1,0,1,0,0,0,7,16,0,0,0,1,1,-0.9020546140045247,1.9513461107265915
2,0,0,3,0,0,0,10,12,0,4,0,0,1,2.3659005223695493,0.1301166503167059
2,0,0,3,1,0,0,9,8,0,6,0,0,1,0.543620706547575,0.40175765458123114
2,0,2,1,1,0,0,8,7,0,0,0,1,1,1.0903046512941674,-0.070527273287773
2,0,0,3,0,0,1,11,30,0,0,0,0,1,-0.9263516782154844,0.2535898340733083
2,1,0,3,0,0,0,8,3,0,7,0,0,1,1.0538590549777278,0.48510205361693787
2,0,0,2,1,0,0,8,17,0,0,0,0,1,1.6612856602517194,-0.6261566001924839
2,0,2,9,0,0,1,10,26,0,0,0,1,1,0.8716310733955304,-0.045215270617669716
2,2,1,5,2,0,2,12,26,0,0,0,1,1,2.5724255681627066,2.786950881799398
1,0,1,3,0,0,0,3,17,0,8,0,0,1,-0.11240002714833582,-1.1046151872493182
2,0,0,2,2,0,0,9,13,0,9,0,1,1,3.179852173436698,0.28445813001245895
2,0,2,0,1,0,0,6,26,0,0,0,0,1,-0.8048663571606861,0.2535898340733083
2,0,0,2,1,0,0,5,31,0,0,0,1,1,-0.889906081899045,0.40793131376906133
1,0,0,1,0,0,0,7,7,0,0,0,0,1,-0.3553706692579324,-0.8268005237969628
2,0,2,1,1,0,3,9,11,0,0,0,0,1,1.5033547428804814,0.3184132555455244
1,0,2,1,0,0,0,10,15,0,0,0,0,1,0.10627355075030112,0.28445813001245895
2,0,2,5,1,0,0,8,13,0,0,0,0,1,1.2239385044544455,-0.510400490420669
3,0,1,2,0,0,1,6,27,0,0,0,0,1,-0.598341311367529,0.7434696906276286
2,0,2,5,1,0,0,8,3,0,0,0,0,1,1.394017953931163,-0.7727810059034492
1,0,0,1,0,0,0,6,23,0,0,0,0,1,-0.03950883451545684,-0.4594678021210704
1,0,1,0,1,0,0,6,27,0,0,0,0,1,-0.8777575497935651,0.7166142731605674
2,0,0,1,0,0,0,4,6,0,0,0,0,1,0.2520559360160591,-0.9502737075535652
2,0,1,2,0,0,0,6,20,0,5,0,0,1,1.321126761298284,0.4387996097082119
2,0,1,2,1,0,0,2,19,0,0,0,0,1,-0.4404103939962912,-1.1817859270971947
3,0,0,5,0,0,1,10,25,0,0,0,0,1,0.7258486881297724,0.5406649863074089
2,0,0,2,2,0,0,6,15,0,6,0,0,1,1.8799592381503563,0.19802690138283732
1,0,0,1,0,0,0,5,21,0,0,0,0,1,-0.5497471829456096,0.48510205361693787
2,0,0,3,0,0,0,9,29,0,0,0,2,1,2.463088779213388,0.012817125747933715
2,0,0,1,0,0,1,6,4,0,0,0,0,1,-0.3432221371524526,1.0685128468668843
2,0,1,3,0,0,0,12,1,0,7,0,0,1,2.4995343755298274,-0.9826854182896732
2,0,0,4,0,0,0,2,24,0,0,0,1,1,-0.7319751645278071,-0.17856630907480012
2,0,1,3,0,0,0,6,30,0,3,0,0,1,0.8351854770790909,-0.6415907481620592
1,0,1,5,0,0,1,7,5,0,0,0,0,1,-0.07595443083189633,0.7536562282875477
2,1,1,5,0,0,0,2,29,0,0,0,1,1,-0.598341311367529,-0.23721607135918643
2,2,0,2,0,0,2,5,13,0,5,0,1,1,-0.7562722287387668,3.556497499562423
2,2,0,1,0,0,2,8,13,0,0,0,1,1,-0.6347869076839685,3.4299374862119056
2,0,0,4,1,0,0,7,26,0,0,0,0,1,0.616511899180454,-0.510400490420669
2,0,0,2,0,0,1,3,24,0,0,0,0,1,-0.6226383755784887,1.0685128468668843
1,0,1,3,0,0,1,5,23,0,2,0,0,1,-0.5618957150510895,0.07177557099171127
2,0,1,4,2,0,1,3,14,0,0,0,0,1,-0.5133015866291702,0.74593915430276
2,0,2,1,0,0,1,4,30,0,0,0,1,1,0.057679422328381795,1.651923640116831
2,1,0,1,0,0,0,3,24,0,0,0,0,1,-0.7319751645278071,1.6426631513350853
2,0,1,2,0,0,0,11,4,0,1,0,0,1,2.681762357112025,-0.5181175644054568
1,0,2,1,0,0,0,2,28,0,0,0,0,1,-1.011391402953843,-1.413298146640824
2,0,1,2,0,0,1,4,8,0,0,0,1,1,-0.2338853482031341,0.40175765458123114
2,0,0,2,2,0,0,7,1,0,0,0,0,1,2.098632816048993,-0.1322638651660742
1,0,2,3,0,0,0,11,6,0,1,0,0,1,-0.5740442471565693,0.5968452849166631
1,2,0,2,0,0,2,5,13,0,0,0,1,1,-0.817014889266166,2.8743081593071946
3,0,1,4,0,0,5,9,28,0,0,0,2,1,-0.7076781003168475,1.96739762461495
2,0,0,3,0,0,0,11,3,0,0,0,0,1,2.6696138250065453,-0.5181175644054568
2,0,0,4,1,0,0,12,7,0,0,0,0,1,1.466909146564042,-1.2975420368690094
2,0,0,5,0,0,0,10,25,0,0,0,0,1,2.0621872197325537,-0.45792438732411295
2,0,0,3,0,0,0,9,27,0,0,0,0,1,-0.29462800873053324,0.9296055151407067
2,0,0,2,0,0,0,5,12,0,1,0,0,1,0.4585809818092162,-0.014964340597302003
2,0,2,3,1,0,0,12,9,0,0,0,2,1,1.6248400639352798,-1.2975420368690094
1,0,0,2,2,0,0,6,15,0,0,0,0,1,1.8799592381503563,-0.4687282909028159
2,0,2,3,0,0,1,4,24,0,0,0,0,1,-0.16099415557025515,-0.011877511003386678
2,0,2,1,1,0,0,9,24,0,4,0,0,1,-0.7927178250552063,0.7166142731605674
2,0,1,1,0,0,0,10,10,0,0,0,0,1,1.0903046512941674,-1.1046151872493182
2,0,2,1,0,0,0,5,29,0,0,0,1,1,0.27635300022701875,-0.7727810059034492
2,0,0,3,0,0,0,10,12,0,6,0,0,1,2.7910991460613435,-0.9502737075535652
3,0,0,1,0,0,0,5,7,0,0,0,0,1,-0.20958828399217447,1.651923640116831
2,0,2,5,1,0,0,10,6,0,0,0,0,1,0.23990740391057924,0.06838005843840471
3,0,2,1,0,0,1,10,23,0,0,0,2,1,1.6977312565681588,0.7073537843788218
2,0,0,4,0,0,1,10,25,0,3,0,1,1,1.8192165776229572,-0.0643536140999428
2,0,0,2,0,0,3,7,20,0,0,0,0,1,0.49502657812565565,-1.0351615213862293
1,0,2,2,0,0,1,4,22,0,6,0,0,1,-0.598341311367529,0.40175765458123114
2,0,0,2,0,0,0,4,1,0,0,0,0,1,-0.2338853482031341,-0.4594678021210704
1,0,0,4,0,0,0,10,18,0,0,0,2,1,1.3454238255092437,-0.4594678021210704
2,0,0,1,0,0,0,8,5,0,7,0,0,1,1.1024531833996472,-0.9039712636448393
2,0,2,1,2,0,0,8,8,0,0,0,0,1,0.4828780460201758,-0.3483419367401284
2,0,1,2,0,0,0,7,18,0,0,0,0,1,0.3370956607544179,-0.014964340597302003
2,0,1,3,0,0,0,10,3,0,7,0,0,1,2.4387917150024285,-0.17856630907480012
1,0,2,2,0,0,1,9,18,0,0,0,0,1,-0.4404103939962912,1.3463275103192398
1,1,0,1,2,0,0,8,17,0,0,0,2,1,1.2117899723489656,-0.7301827575074215
3,0,0,4,0,0,1,8,24,0,5,0,0,1,0.2642044681215389,1.4296719093549461
2,0,1,2,0,0,0,4,8,0,0,0,1,1,0.6894030918133329,-1.0351615213862293
2,2,0,2,0,0,2,7,27,0,5,0,0,1,1.527651807091441,1.2413753041261275
2,0,0,3,0,0,0,7,14,0,0,0,0,1,0.3370956607544179,-0.014964340597302003
2,0,1,2,0,0,0,11,4,0,0,0,0,1,2.681762357112025,-0.5181175644054568
1,0,0,1,0,0,0,11,10,0,7,0,0,1,-0.9020546140045247,0.4387996097082119
2,0,0,4,2,0,0,5,17,0,8,0,1,1,2.900435935010662,0.19185324219500713
2,0,2,3,0,0,0,7,28,0,0,0,0,1,2.2808607976311905,-0.48416243887239124
2,0,1,2,0,0,1,3,11,0,0,0,0,1,-0.6469354397894483,-0.3205604703948927
2,0,0,2,0,0,1,4,22,0,0,0,0,1,-0.33107360504697275,0.40175765458123114
2,0,0,1,0,0,0,8,12,0,0,0,0,1,1.6612856602517194,-0.7959322278578121
2,0,1,2,0,0,0,8,21,0,3,0,0,1,-1.023539935059323,0.5622727934648144
1,0,0,2,0,0,1,11,2,0,0,0,0,1,-0.9992428708483634,-0.36377608470970374
2,0,1,2,1,0,0,7,18,0,0,0,0,1,-0.36751920136341226,-0.3483419367401284
2,0,0,2,2,0,1,11,17,0,6,0,1,1,-0.33107360504697275,0.9573869814859424
2,0,1,3,0,0,0,10,10,0,0,0,2,1,1.2239385044544455,0.23506885650981815
2,0,2,1,0,0,0,11,12,0,7,0,1,1,-0.22173681609765428,-0.01403829171912745
2,0,2,3,0,0,0,2,18,0,0,0,0,1,-0.5133015866291702,-0.9329874618276408
2,0,2,2,0,0,0,3,20,0,7,0,0,1,-0.29462800873053324,-0.9502737075535652
2,0,2,1,0,0,0,5,14,0,0,0,0,1,-0.051657366620936666,0.6517908516883513
2,0,0,3,0,0,0,11,1,0,0,0,1,1,-0.5011530545236904,-0.04274580694253728
2,0,2,3,0,0,0,2,18,0,8,0,0,1,-0.5133015866291702,-0.994724053705942
2,0,0,1,1,0,0,10,12,0,0,0,0,1,1.187492908138006,-0.23721607135918643
2,2,2,2,0,1,2,7,16,0,3,0,1,1,1.3089782291928043,2.1967490634428386
2,0,1,2,0,1,0,8,5,0,0,0,1,1,1.5155032749859614,-0.014964340597302003
2,0,1,1,1,0,0,3,28,0,2,0,0,1,-0.2581824124140938,-0.7928453982638972
2,0,0,2,2,0,0,9,13,0,0,0,1,1,3.179852173436698,0.28445813001245895
2,0,2,4,0,0,1,5,22,0,0,0,1,1,0.47072951391469603,0.2767410560276713
1,0,0,2,2,0,0,10,16,0,6,0,0,1,0.2156103396996196,-0.7959322278578121
2,0,2,1,0,0,0,10,1,0,2,0,0,1,1.1631958439270462,0.09616152478364043
2,0,1,3,0,0,3,12,29,0,0,0,0,1,3.2648918981750565,-0.989167760436895
1,0,0,3,0,0,0,11,1,0,1,0,0,1,0.9931163944503287,0.1301166503167059
2,0,2,2,0,0,0,9,30,0,0,0,0,1,1.1510473118215665,0.23506885650981815
2,0,1,1,0,0,1,9,17,0,0,0,0,1,0.6894030918133329,1.1518572459025906
2,0,1,1,0,0,0,1,25,0,6,0,0,1,-0.6226383755784887,-1.351561554762523
1,0,0,2,0,0,0,6,15,0,0,0,0,1,1.260384100770885,0.747482569099718
2,0,0,3,0,0,0,5,12,0,0,0,1,1,0.20346180759413976,-0.7727810059034492
2,0,0,4,0,0,0,12,6,0,0,0,1,1,2.6574652929010654,-0.9826854182896732
2,0,1,3,0,0,0,10,10,0,1,0,2,1,1.2239385044544455,0.23506885650981815
1,0,4,9,0,0,1,2,26,0,0,0,0,1,-0.8048663571606861,0.7197011027544823
2,0,2,1,1,0,0,10,29,0,4,0,2,1,1.1996414402434858,-0.7928453982638972
1,0,1,2,0,0,0,10,10,0,0,0,0,1,1.1631958439270462,0.4387996097082119
2,0,0,3,0,0,0,11,3,0,2,0,0,1,2.6696138250065453,-0.5181175644054568
3,0,1,5,0,0,1,10,3,0,0,0,1,1,-0.6469354397894483,2.0825363684679816
2,0,1,2,0,0,0,6,20,0,0,0,0,1,1.321126761298284,0.4387996097082119
2,0,2,0,0,0,1,9,18,0,0,0,0,1,0.8594825412900505,1.1518572459025906
1,0,0,3,0,0,0,11,1,0,6,0,0,1,0.9931163944503287,0.1301166503167059
2,0,1,2,0,0,1,4,15,0,0,0,0,1,-0.28247947662505346,0.5869674302161347
2,0,0,1,1,0,0,9,16,0,0,0,0,1,-0.19743975188669463,0.5962279189978799
2,0,2,0,1,0,0,4,17,0,1,0,0,1,-0.6833810361058879,-0.5181175644054568
2,0,1,3,1,0,0,4,28,0,1,0,0,1,0.00908529390646248,-0.10355634994266394
1,0,0,1,0,0,0,4,8,0,2,0,0,1,-0.07595443083189633,-0.4594678021210704
2,0,2,5,0,0,1,8,23,0,0,0,0,1,-0.5011530545236904,-0.06003205266846169
2,0,1,1,2,0,0,6,6,0,3,0,1,1,1.977147494994195,0.28445813001245895
2,0,1,3,0,0,0,3,31,0,0,0,0,1,-0.5133015866291702,0.3233521828957888
2,0,0,4,0,0,0,10,26,0,0,0,1,1,-0.5861927792620492,0.7166142731605674
2,0,0,3,0,0,0,4,27,0,4,0,0,1,-0.8413119534771256,-0.0723793710441221
2,0,2,5,0,0,0,5,21,0,0,0,0,1,1.5033547428804814,-0.8814374076092591
2,0,1,2,2,0,0,9,30,0,6,0,0,1,2.8032476781668234,1.673531447274236
2,0,0,3,2,0,0,9,23,0,6,0,0,1,-0.6104898434730088,3.669784145659105
2,0,0,2,2,0,0,9,13,0,0,0,1,1,3.179852173436698,0.28445813001245895
2,0,0,1,0,0,0,2,6,0,7,0,0,1,-0.7684207608442466,-0.45638097252715554
1,0,0,2,0,0,0,12,6,0,0,0,2,1,0.2156103396996196,-0.5983751338472482
2,0,2,1,0,0,0,11,28,0,0,0,1,1,1.5033547428804814,-1.0351615213862293
2,0,0,3,0,0,1,3,17,0,3,0,0,1,-0.3067765408360131,-0.8622990641269861
2,0,0,1,0,0,0,6,15,0,0,0,0,1,-0.7441236966332869,0.2767410560276713
1,0,1,2,0,0,1,10,7,0,7,0,1,1,2.0500386876270738,1.0685128468668843
2,0,1,2,0,0,0,11,4,0,0,0,0,1,2.681762357112025,-0.5181175644054568
2,0,0,2,1,0,0,6,3,0,7,0,0,1,1.394017953931163,-0.9981195662592485
2,0,0,2,1,0,0,3,4,0,0,0,0,1,-0.4647074582072509,-1.1817859270971947
2,0,1,2,0,0,0,11,4,0,9,0,0,1,2.681762357112025,-0.5181175644054568
2,0,0,2,0,0,0,6,17,0,0,0,0,1,1.9528504307832353,-0.9502737075535652
2,0,2,0,0,0,0,10,30,0,0,0,0,1,-0.07595443083189633,-0.4594678021210704
2,0,0,4,0,0,0,4,20,0,4,0,0,1,2.256563733420231,-1.3268669180112025
2,0,1,2,0,0,0,11,4,0,0,0,0,1,2.681762357112025,-0.5181175644054568
2,0,0,4,1,0,0,4,13,0,3,0,0,1,0.06982795443386162,-0.7727810059034492
3,0,0,4,0,0,1,8,23,0,0,0,0,1,0.6408089633914136,0.8462611161049995
2,0,2,1,0,0,0,3,20,0,2,0,0,1,0.033382358117422135,-0.8484083309543683
